,date,rating,review_text,is_elite,useful_count,funny_count,cool_count,user_name,language,sentiment_scores,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_neu,sentiment
87,2023-04-29 23:43:26+00:00,1,I do not leave reviews no matter how terrible the experience was. I'm leaving this place right now so annoyed. My boyfriend and I spent almost 400$ for an hour and half of dragged out service serving each dish 30 minutes between. My biggest problem was the bartender. She was so cold and rude. I've worked in the service industry for so long. You're supposed to sell the imagery of the dish to the customer and explain everything. When I asked for suggestions she  didn't really know what to say and could kind of care less. For that much money I feel insulted. Explain the dish and really sell the place you work at.,False,0,0,0,McKenzie R.,en,"{'neg': 0.223, 'neu': 0.725, 'pos': 0.052, 'compound': -0.9801}",-0.9801,0.052,0.223,0.725,negative
86,2023-04-30 01:03:49+00:00,4,Llama Inn delivers on delicious ceviche and is a great date night vibe. The seating is pretty tight so it can feel quite cozy (FYI for parties of 4+). I only wish the portions were slightly bigger for what they charge.,False,0,0,0,Thelma C.,en,"{'neg': 0.0, 'neu': 0.579, 'pos': 0.421, 'compound': 0.9776}",0.9776,0.421,0.0,0.579,positive
85,2023-05-01 00:16:58+00:00,3,"Usually love it here but they changed the menu a lot, removed lomo saltado & replaced with smaller, equally expensive entrees. Service was fine, disliked the shared table.",False,0,0,0,Briana P.,en,"{'neg': 0.353, 'neu': 0.509, 'pos': 0.138, 'compound': -0.8968}",-0.8968,0.138,0.353,0.509,negative
84,2023-05-07 17:29:51+00:00,3,"I have very mixed feelings on Llama Inn. The space is absolutely gorgeous and the waiter was great. Every bite of food I had was fantastic and the cocktails were solid, HOWEVER, the portions for the price you're paying are absolutely awful. Besides the shareable plates which are +$40, every other dish on the menu is 10 bites of food maximum. Expect to pay at least $100 a person to get a remotely decent meal or fully expect to leave Llama Inn hungry. The value here is just not good",False,0,0,0,Ben G.,en,"{'neg': 0.111, 'neu': 0.736, 'pos': 0.153, 'compound': 0.663}",0.663,0.153,0.111,0.736,positive
83,2023-05-12 03:45:28+00:00,2,"ambience was good, the portions are so small and extremely overpriced. really gave me ""The Menu"" vibes (the movie) which isn't good....",False,0,0,0,Zoe F.,en,"{'neg': 0.343, 'neu': 0.57, 'pos': 0.087, 'compound': -0.8888}",-0.8888,0.087,0.343,0.57,negative
82,2023-05-15 20:30:08+00:00,3,"I think the food here was excellent. Every dish we ordered was delicious, and was certainly satisfying and well prepared. Unfortunately the service specifically from the hostesses was not the best. We were initially told a one hour wait for a table for two, and then two hours later we still had not gotten a call. We went to the hostess stand who had clearly forgotten we were there, as half of the tables were empty. They hastily sat us down at the bar, which was fine, but we would have preferred a table. Overall I would come back for the food, but the service was definitely lacking.",False,0,0,0,Rijoota G.,en,"{'neg': 0.093, 'neu': 0.75, 'pos': 0.157, 'compound': 0.8184}",0.8184,0.157,0.093,0.75,positive
81,2023-05-16 19:42:25+00:00,5,"The ambiance and the experience was out of this world. I would post the names of the dishes but I can't pronounce them. Ty made our experience unforgettable and he taught us a lot about Peruvian cuisine, a TRUE historian of fine dining",False,0,0,0,Rodney D.,en,"{'neg': 0.142, 'neu': 0.757, 'pos': 0.101, 'compound': -0.2445}",-0.2445,0.101,0.142,0.757,negative
80,2023-05-17 18:56:20+00:00,3,"Meh. It's really good, but it's also really pricey. It's worth checking out but I feel like there are better meals/experiences out there for the price tag.",False,0,0,0,Mya M.,en,"{'neg': 0.199, 'neu': 0.501, 'pos': 0.299, 'compound': 0.4593}",0.4593,0.299,0.199,0.501,positive
79,2023-05-18 19:35:43+00:00,2,"Pros-Mason our server was excellent! Otherwise there is nothing about this restaurant that would make me want to return. It is a hot reservation  right now- and I think the jokes on us patrons! I love fine dining- but what we had was good,not great food,tiny,tiny portions,ridiculously high prices,communal table and kitchen help (open kitchen)yelling every few minutes. This all resulted in a subpar dining experience.Many better dining options in the neighborhood!!",False,0,0,0,Robin S.,en,"{'neg': 0.024, 'neu': 0.716, 'pos': 0.26, 'compound': 0.9629}",0.9629,0.26,0.024,0.716,positive
78,2023-05-20 03:12:43+00:00,2,"Service was slow . Food was okay. Chicken was plain no flavor at all, couldn't finish it. Crispy ceviche is basically fried calamari... very disappointing. . Beef dish smothered with sauce and fries ...
Guess Michelin is given to anyone these days . Drinks were excellent.",False,0,0,0,Mike S.,en,"{'neg': 0.319, 'neu': 0.617, 'pos': 0.063, 'compound': -0.9314}",-0.9314,0.063,0.319,0.617,negative
77,2023-05-25 23:55:42+00:00,4,"I took my lady here aka Hot Niki from Duck Duck bar..... That's right, we're dating now, it's official. Not sure if any of you read my review from Duck Duck, but yeah; things worked out pretty damn well for me that night. 

Any who, we went here for the outdoor seating on a nice sunny day. We heard good things and the food was wonderful, everything was plated very beautifully, and it tastes just as good as it looked! Drinks were on point, and the restaurant is just very stunning and beautiful. If you're with a beautiful girl that you want to sit across and admire, this place has big windows with lots of light coming in, and Hot Niki looked stunning.  


Needless to say, the place was a really nice date spot, food and flavors were great, drinks were pretty, and my date was hot.

My only complaint and why I didn't give 5 stars is that we asked to sit on the roof top that looks so nice, the host looked like they were going to let us sit there, but instead gave us regular outdoor seating after asking a waiter or manager. The rooftop wasn't open for any reason in particular, I just think the server didn't want to go up and down the stairs. Not sure why you wouldn't open your rooftop up for your guest on such a nice day, when you don't even have an event or any reason to not be using it. Common guys..... Still a great time and worth it.",False,0,1,0,Jonathon M.,en,"{'neg': 0.031, 'neu': 0.674, 'pos': 0.294, 'compound': 0.9982}",0.9982,0.294,0.031,0.674,positive
76,2023-06-12 23:26:14+00:00,5,I tend towards their seafood dishes and salads. Cute evening date spot with wonderfully attentive staff. Everything is very inventive and the attention to detail is amazing. Things are very artfully plated and presented and they taste really good. My only minor qualm is that the lomo saltado was pretttty salty BUT I have literally tried everything on the menu and it was the one and only thing I didn't love.,False,0,0,0,Fairy F.,en,"{'neg': 0.094, 'neu': 0.76, 'pos': 0.146, 'compound': 0.2947}",0.2947,0.146,0.094,0.76,positive
75,2023-06-13 19:08:37+00:00,5,"Been here twice and it is easily one of my fav neighborhood spots. Their plates are small, which allow you to share a bunch of items. Beautiful, textural, and fragrant dishes. The theme seem to be green/bright acidic flavors juxtaposed with smokey and creamy tones. Love it all.",False,0,0,0,Yvonne C.,en,"{'neg': 0.065, 'neu': 0.649, 'pos': 0.286, 'compound': 0.9118}",0.9118,0.286,0.065,0.649,positive
74,2023-06-15 16:28:22+00:00,2,"The main good points were novelty (haven't had high-end peruvian elsewhere in nyc) and the space is lovely. 
I went with a seafood-allergic friend, and that's a bad move, his allergy wiped out most of the menu, including all the mains. So we just had 4 small plates (2 meaty things, 1 cheesy pasta, 1 cheesy asparagus, if you are vegan then there's pretty much nothing for you). 4 small plates and 1 cocktail was over $150 including tip, and we left hungry. Nothing was better than OK, and the asparagus wasn't even that. The pasta dish was different from anything I had had before, like a pesto with different herbs, but the Italian version is more popular for good reason. 
Went to union pool for $4 tacos after, they were tastier than anything we had a llama inn.  
My girlfriend loves this place and thinks it's wonderful, as do most of the people I know who've been there. Maybe we ordered badly....",False,0,0,0,Adam G.,en,"{'neg': 0.073, 'neu': 0.768, 'pos': 0.159, 'compound': 0.9462}",0.9462,0.159,0.073,0.768,positive
73,2023-06-19 12:40:30+00:00,4,"Great food; excellent atmosphere and service. Started with delicious trumpet mushroom skewers. Also, had scallop skewers which were not quite as good: we went on to have a delicious tiradito and truly outstanding crispy squid in leche de Tigre- the texture and flavor is not to be missed. Finally, we had a larger plate of fried chicken in a yummy sweet sauce. We also enjoyed a small plate of clams, beans and grilled bread with an emphasis on the beans. Prices are not shy but all was very enjoyable. Not drinking but drinks looked good. Loved the plants and music. While the bread clam and bean dish was very tasty - it was a bit heavy for a hot day. Not a fan of incense which was inexplicably lit at one point (and gave me an instant headache), but that only lasted about 20 minutes or so (odd choice). When we went the restaurant was surrounded by earth movers for infrastructure work on the block, but the atmosphere and food was so good that we barely noticed.",True,1,0,0,James H.,en,"{'neg': 0.081, 'neu': 0.691, 'pos': 0.228, 'compound': 0.9855}",0.9855,0.228,0.081,0.691,positive
72,2023-06-25 01:44:25+00:00,1,Nonsense of a place ... extreme pricing limited menu one bathroom ... tough choice to repeat,False,0,0,0,Ryan C.,en,"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.8625}",-0.8625,0.0,0.444,0.556,negative
71,2023-06-29 00:14:02+00:00,5,Food and service were both phenomenal. Definitely a place for special occasions but a summer rooftop dinner here is well worth it.,False,0,0,0,Joseph B.,en,"{'neg': 0.0, 'neu': 0.648, 'pos': 0.352, 'compound': 0.7717}",0.7717,0.352,0.0,0.648,positive
70,2023-06-29 13:32:02+00:00,5,"pricey, but worth it imo! we had a great server who very thoroughly explained every dish in the prix fixe menu, which were all delicious, especially the fluke ceviche. the drinks were also a standout here. we came close to close so the space was fairly empty which was nice. would recommend sitting indoors rather than on the patio which is right next to the highway.",False,0,0,0,Olivia S.,en,"{'neg': 0.054, 'neu': 0.656, 'pos': 0.29, 'compound': 0.9765}",0.9765,0.29,0.054,0.656,positive
